KFQ28029.1	O19133.1	69.886	352	105	1	2	353	5	355	0.0	533
KFQ28029.1	P35575.2	70.455	352	103	1	2	353	5	355	0.0	532
KFQ28029.1	Q29RU6.1	70.455	352	103	1	2	353	5	355	0.0	530
KFQ28029.1	P35576.2	68.750	352	109	1	2	353	5	355	1.36e-179	504
KFQ28029.1	P43428.1	68.466	352	110	1	2	353	5	355	1.20e-169	479
KFQ28029.1	Q9Z186.1	54.391	353	160	1	2	353	1	353	2.26e-143	412
KFQ28029.1	Q9NQR9.1	55.807	353	155	1	2	353	1	353	1.95e-141	407
KFQ28029.1	O42153.1	56.091	353	148	4	2	352	1	348	9.06e-127	370
KFQ28029.1	O42154.1	56.475	278	114	4	77	352	1	273	4.41e-96	289
KFQ28029.1	A1A5Z0.1	38.920	352	202	6	2	353	1	339	4.01e-70	225
KFQ28029.1	Q9BUM1.2	37.429	350	207	8	2	350	1	339	7.66e-68	219
KFQ28029.1	Q148G2.1	36.963	349	210	6	2	350	1	339	1.35e-65	214
KFQ28029.1	Q6NSQ9.1	36.522	345	209	6	2	346	1	335	6.33e-65	212
KFQ28029.1	Q6AZ83.1	36.676	349	211	6	2	350	1	339	2.11e-64	211
KAF1671963.1	Q19KA1.1	69.832	358	107	1	1	358	1	357	0.0	540
KAF1671963.1	O19133.1	68.994	358	110	1	1	358	1	357	0.0	535
KAF1671963.1	P35575.2	69.553	358	108	1	1	358	1	357	0.0	533
KAF1671963.1	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	532
KAF1671963.1	P35576.2	67.598	358	115	1	1	358	1	357	4.65e-180	506
KAF1671963.1	P43428.1	67.877	358	114	1	1	358	1	357	1.17e-170	482
KAF1671963.1	Q9Z186.1	54.237	354	161	1	5	357	1	354	5.43e-143	412
KAF1671963.1	Q9NQR9.1	55.367	354	157	1	5	357	1	354	7.09e-141	406
KAF1671963.1	O42153.1	54.674	353	153	4	5	355	1	348	1.36e-122	360
KAF1671963.1	O42154.1	55.396	278	117	4	80	355	1	273	2.32e-93	283
KAF1671963.1	A1A5Z0.1	38.701	354	200	5	5	356	1	339	3.67e-69	223
KAF1671963.1	Q9BUM1.2	37.356	348	207	7	11	358	7	343	6.34e-68	220
KAF1671963.1	Q148G2.1	36.494	348	210	6	11	358	7	343	2.45e-66	216
KAF1671963.1	Q6NSQ9.1	36.782	348	207	7	10	357	6	340	1.38e-65	214
KAF1671963.1	Q6AZ83.1	37.209	344	206	6	10	353	6	339	9.65e-65	211
XP_009079850.1	Q19KA1.1	70.588	357	104	1	1	357	1	356	0.0	539
XP_009079850.1	O19133.1	69.748	357	107	1	1	357	1	356	0.0	535
XP_009079850.1	P35575.2	69.748	357	107	1	1	357	1	356	0.0	530
XP_009079850.1	Q29RU6.1	70.112	358	106	1	1	358	1	357	0.0	529
XP_009079850.1	P35576.2	67.787	357	114	1	1	357	1	356	1.74e-178	501
XP_009079850.1	P43428.1	68.067	357	113	1	1	357	1	356	2.66e-170	481
XP_009079850.1	Q9Z186.1	53.107	354	165	1	5	357	1	354	2.30e-141	407
XP_009079850.1	Q9NQR9.1	53.955	354	162	1	5	357	1	354	8.03e-138	399
XP_009079850.1	O42153.1	56.484	347	144	4	5	349	1	342	3.77e-125	366
XP_009079850.1	O42154.1	57.353	272	109	4	80	349	1	267	1.31e-95	288
XP_009079850.1	A1A5Z0.1	39.266	354	197	7	5	356	1	338	3.16e-69	223
XP_009079850.1	Q9BUM1.2	36.905	336	202	6	11	346	7	332	2.10e-65	213
XP_009079850.1	Q148G2.1	37.126	334	200	6	11	344	7	330	2.56e-64	211
XP_009079850.1	Q6NSQ9.1	34.857	350	211	7	10	357	6	340	5.75e-63	207
XP_009079850.1	Q6AZ83.1	35.277	343	206	7	10	349	6	335	1.87e-61	203
XP_015506695.1	Q19KA1.1	68.627	357	111	1	1	357	1	356	0.0	530
XP_015506695.1	P35575.2	69.748	357	107	1	1	357	1	356	0.0	530
XP_015506695.1	Q29RU6.1	69.274	358	109	1	1	358	1	357	0.0	528
XP_015506695.1	O19133.1	68.067	357	113	1	1	357	1	356	0.0	526
XP_015506695.1	P35576.2	66.387	357	119	1	1	357	1	356	2.63e-175	494
XP_015506695.1	P43428.1	66.667	357	118	1	1	357	1	356	7.87e-168	474
XP_015506695.1	Q9Z186.1	52.542	354	167	1	5	357	1	354	1.22e-136	395
XP_015506695.1	Q9NQR9.1	53.239	355	163	2	5	357	1	354	1.71e-132	385
XP_015506695.1	O42153.1	54.391	353	154	4	5	355	1	348	2.15e-122	359
XP_015506695.1	O42154.1	54.676	278	119	4	80	355	1	273	2.13e-92	280
XP_015506695.1	A1A5Z0.1	37.853	354	203	6	5	356	1	339	1.37e-67	219
XP_015506695.1	Q9BUM1.2	35.674	356	209	10	1	353	1	339	1.90e-64	211
XP_015506695.1	Q148G2.1	35.674	356	210	8	1	354	1	339	1.02e-63	209
XP_015506695.1	Q6AZ83.1	35.028	354	214	7	1	353	1	339	1.21e-63	209
XP_015506695.1	Q6NSQ9.1	34.722	360	212	9	1	357	1	340	5.94e-63	207
